date_reg,company,vehicle_count
2019-09-26,Bermaz Auto Berhad,32
2019-09-27,Bermaz Auto Berhad,46
2019-09-28,Bermaz Auto Berhad,0
2019-09-29,Bermaz Auto Berhad,0
2019-09-30,Bermaz Auto Berhad,42
2019-10-01,Bermaz Auto Berhad,16
2019-10-02,Bermaz Auto Berhad,11
2019-10-03,Bermaz Auto Berhad,21
2019-10-04,Bermaz Auto Berhad,7
2019-10-05,Bermaz Auto Berhad,0
2019-10-06,Bermaz Auto Berhad,0
2019-10-07,Bermaz Auto Berhad,10
2019-10-08,Bermaz Auto Berhad,17
2019-10-09,Bermaz Auto Berhad,23
2019-10-10,Bermaz Auto Berhad,12
2019-10-11,Bermaz Auto Berhad,20
2019-10-12,Bermaz Auto Berhad,0
2019-10-13,Bermaz Auto Berhad,2
2019-10-14,Bermaz Auto Berhad,35
2019-10-15,Bermaz Auto Berhad,58
2019-10-16,Bermaz Auto Berhad,39
2019-10-17,Bermaz Auto Berhad,58
2019-10-18,Bermaz Auto Berhad,42
2019-10-19,Bermaz Auto Berhad,1
2019-10-20,Bermaz Auto Berhad,1
2019-10-21,Bermaz Auto Berhad,27
2019-10-22,Bermaz Auto Berhad,51
2019-10-23,Bermaz Auto Berhad,53
2019-10-24,Bermaz Auto Berhad,57
2019-10-25,Bermaz Auto Berhad,43
2019-10-26,Bermaz Auto Berhad,0
2019-10-27,Bermaz Auto Berhad,0
2019-10-28,Bermaz Auto Berhad,3
2019-10-29,Bermaz Auto Berhad,44
2019-10-30,Bermaz Auto Berhad,77
2019-10-31,Bermaz Auto Berhad,66
2019-11-01,Bermaz Auto Berhad,22
2019-11-02,Bermaz Auto Berhad,1
2019-11-03,Bermaz Auto Berhad,0
2019-11-04,Bermaz Auto Berhad,21
2019-11-05,Bermaz Auto Berhad,26
2019-11-06,Bermaz Auto Berhad,41
2019-11-07,Bermaz Auto Berhad,44
2019-11-08,Bermaz Auto Berhad,33
2019-11-09,Bermaz Auto Berhad,0
2019-11-10,Bermaz Auto Berhad,1
2019-11-11,Bermaz Auto Berhad,33
2019-11-12,Bermaz Auto Berhad,42
2019-11-13,Bermaz Auto Berhad,28
2019-11-14,Bermaz Auto Berhad,57
2019-11-15,Bermaz Auto Berhad,42
2019-11-16,Bermaz Auto Berhad,0
2019-11-17,Bermaz Auto Berhad,4
2019-11-18,Bermaz Auto Berhad,24
2019-11-19,Bermaz Auto Berhad,37
2019-11-20,Bermaz Auto Berhad,43
2019-11-21,Bermaz Auto Berhad,50
2019-11-22,Bermaz Auto Berhad,27
2019-11-23,Bermaz Auto Berhad,1
2019-11-24,Bermaz Auto Berhad,1
2019-11-25,Bermaz Auto Berhad,35
2019-11-26,Bermaz Auto Berhad,46
2019-11-27,Bermaz Auto Berhad,60
2019-11-28,Bermaz Auto Berhad,71
2019-11-29,Bermaz Auto Berhad,86
2019-11-30,Bermaz Auto Berhad,4
2019-12-01,Bermaz Auto Berhad,2
2019-12-02,Bermaz Auto Berhad,14
2019-12-03,Bermaz Auto Berhad,29
2019-12-04,Bermaz Auto Berhad,46
2019-12-05,Bermaz Auto Berhad,42
2019-12-06,Bermaz Auto Berhad,41
2019-12-07,Bermaz Auto Berhad,0
2019-12-08,Bermaz Auto Berhad,1
2019-12-09,Bermaz Auto Berhad,22
2019-12-10,Bermaz Auto Berhad,40
2019-12-11,Bermaz Auto Berhad,18
2019-12-12,Bermaz Auto Berhad,15
2019-12-13,Bermaz Auto Berhad,26
2019-12-14,Bermaz Auto Berhad,18
2019-12-15,Bermaz Auto Berhad,1
2019-12-16,Bermaz Auto Berhad,57
2019-12-17,Bermaz Auto Berhad,38
2019-12-18,Bermaz Auto Berhad,44
2019-12-19,Bermaz Auto Berhad,49
2019-12-20,Bermaz Auto Berhad,37
2019-12-21,Bermaz Auto Berhad,1
2019-12-22,Bermaz Auto Berhad,3
2019-12-23,Bermaz Auto Berhad,38
2019-12-24,Bermaz Auto Berhad,57
2019-12-25,Bermaz Auto Berhad,0
2019-12-26,Bermaz Auto Berhad,51
2019-12-27,Bermaz Auto Berhad,79
2019-12-28,Bermaz Auto Berhad,0
2019-12-29,Bermaz Auto Berhad,1
2019-12-30,Bermaz Auto Berhad,57
2019-12-31,Bermaz Auto Berhad,63
2020-01-01,Bermaz Auto Berhad,6
2020-01-02,Bermaz Auto Berhad,36
2020-01-03,Bermaz Auto Berhad,30
2020-01-04,Bermaz Auto Berhad,1
2020-01-05,Bermaz Auto Berhad,1
2020-01-06,Bermaz Auto Berhad,43
2020-01-07,Bermaz Auto Berhad,61
2020-01-08,Bermaz Auto Berhad,49
2020-01-09,Bermaz Auto Berhad,60
2020-01-10,Bermaz Auto Berhad,54
2020-01-11,Bermaz Auto Berhad,3
2020-01-12,Bermaz Auto Berhad,1
2020-01-13,Bermaz Auto Berhad,38
2020-01-14,Bermaz Auto Berhad,63
2020-01-15,Bermaz Auto Berhad,61
2020-01-16,Bermaz Auto Berhad,97
2020-01-17,Bermaz Auto Berhad,108
2020-01-18,Bermaz Auto Berhad,2
2020-01-19,Bermaz Auto Berhad,2
2020-01-20,Bermaz Auto Berhad,74
2020-01-21,Bermaz Auto Berhad,98
2020-01-22,Bermaz Auto Berhad,104
2020-01-23,Bermaz Auto Berhad,87
2020-01-24,Bermaz Auto Berhad,10
2020-01-25,Bermaz Auto Berhad,0
2020-01-26,Bermaz Auto Berhad,0
2020-01-27,Bermaz Auto Berhad,0
2020-01-28,Bermaz Auto Berhad,8
2020-01-29,Bermaz Auto Berhad,25
2020-01-30,Bermaz Auto Berhad,25
2020-01-31,Bermaz Auto Berhad,46
2020-02-01,Bermaz Auto Berhad,0
2020-02-02,Bermaz Auto Berhad,1
2020-02-03,Bermaz Auto Berhad,13
2020-02-04,Bermaz Auto Berhad,27
2020-02-05,Bermaz Auto Berhad,30
2020-02-06,Bermaz Auto Berhad,33
2020-02-07,Bermaz Auto Berhad,36
2020-02-08,Bermaz Auto Berhad,2
2020-02-09,Bermaz Auto Berhad,2
2020-02-10,Bermaz Auto Berhad,26
2020-02-11,Bermaz Auto Berhad,29
2020-02-12,Bermaz Auto Berhad,41
2020-02-13,Bermaz Auto Berhad,44
2020-02-14,Bermaz Auto Berhad,50
2020-02-15,Bermaz Auto Berhad,0
2020-02-16,Bermaz Auto Berhad,0
2020-02-17,Bermaz Auto Berhad,27
2020-02-18,Bermaz Auto Berhad,59
2020-02-19,Bermaz Auto Berhad,57
2020-02-20,Bermaz Auto Berhad,67
2020-02-21,Bermaz Auto Berhad,63
2020-02-22,Bermaz Auto Berhad,1
2020-02-23,Bermaz Auto Berhad,0
2020-02-24,Bermaz Auto Berhad,57
2020-02-25,Bermaz Auto Berhad,68
2020-02-26,Bermaz Auto Berhad,71
2020-02-27,Bermaz Auto Berhad,94
2020-02-28,Bermaz Auto Berhad,161
2020-02-29,Bermaz Auto Berhad,14
2020-03-01,Bermaz Auto Berhad,2
2020-03-02,Bermaz Auto Berhad,33
2020-03-03,Bermaz Auto Berhad,52
2020-03-04,Bermaz Auto Berhad,44
2020-03-05,Bermaz Auto Berhad,60
2020-03-06,Bermaz Auto Berhad,30
2020-03-07,Bermaz Auto Berhad,0
2020-03-08,Bermaz Auto Berhad,5
2020-03-09,Bermaz Auto Berhad,69
2020-03-10,Bermaz Auto Berhad,57
2020-03-11,Bermaz Auto Berhad,68
2020-03-12,Bermaz Auto Berhad,73
2020-03-13,Bermaz Auto Berhad,78
2020-03-14,Bermaz Auto Berhad,1
2020-03-15,Bermaz Auto Berhad,2
2020-03-16,Bermaz Auto Berhad,40
2020-03-17,Bermaz Auto Berhad,102
2020-03-18,Bermaz Auto Berhad,35
2020-03-19,Bermaz Auto Berhad,20
2020-03-20,Bermaz Auto Berhad,1
2020-03-21,Bermaz Auto Berhad,0
2020-03-22,Bermaz Auto Berhad,0
2020-03-23,Bermaz Auto Berhad,0
2020-03-24,Bermaz Auto Berhad,1
2020-03-25,Bermaz Auto Berhad,1
2020-03-26,Bermaz Auto Berhad,0
2020-03-27,Bermaz Auto Berhad,1
2020-03-28,Bermaz Auto Berhad,0
2020-03-29,Bermaz Auto Berhad,0
2020-03-30,Bermaz Auto Berhad,0
2020-03-31,Bermaz Auto Berhad,2
2020-04-01,Bermaz Auto Berhad,1
2020-04-02,Bermaz Auto Berhad,0
2020-04-03,Bermaz Auto Berhad,0
2020-04-04,Bermaz Auto Berhad,0
2020-04-05,Bermaz Auto Berhad,0
2020-04-06,Bermaz Auto Berhad,0
2020-04-07,Bermaz Auto Berhad,0
2020-04-08,Bermaz Auto Berhad,0
2020-04-09,Bermaz Auto Berhad,0
2020-04-10,Bermaz Auto Berhad,1
2020-04-11,Bermaz Auto Berhad,0
2020-04-12,Bermaz Auto Berhad,0
2020-04-13,Bermaz Auto Berhad,1
2020-04-14,Bermaz Auto Berhad,0
2020-04-15,Bermaz Auto Berhad,1
2020-04-16,Bermaz Auto Berhad,1
2020-04-17,Bermaz Auto Berhad,0
2020-04-18,Bermaz Auto Berhad,0
2020-04-19,Bermaz Auto Berhad,0
2020-04-20,Bermaz Auto Berhad,0
2020-04-21,Bermaz Auto Berhad,0
2020-04-22,Bermaz Auto Berhad,0
2020-04-23,Bermaz Auto Berhad,0
2020-04-24,Bermaz Auto Berhad,1
2020-04-25,Bermaz Auto Berhad,0
2020-04-26,Bermaz Auto Berhad,0
2020-04-27,Bermaz Auto Berhad,0
2020-04-28,Bermaz Auto Berhad,0
2020-04-29,Bermaz Auto Berhad,0
2020-04-30,Bermaz Auto Berhad,1
2020-05-01,Bermaz Auto Berhad,0
2020-05-02,Bermaz Auto Berhad,0
2020-05-03,Bermaz Auto Berhad,0
2020-05-04,Bermaz Auto Berhad,2
2020-05-05,Bermaz Auto Berhad,0
2020-05-06,Bermaz Auto Berhad,2
2020-05-07,Bermaz Auto Berhad,0
2020-05-08,Bermaz Auto Berhad,3
2020-05-09,Bermaz Auto Berhad,0
2020-05-10,Bermaz Auto Berhad,0
2020-05-11,Bermaz Auto Berhad,0
2020-05-12,Bermaz Auto Berhad,8
2020-05-13,Bermaz Auto Berhad,23
2020-05-14,Bermaz Auto Berhad,36
2020-05-15,Bermaz Auto Berhad,27
2020-05-16,Bermaz Auto Berhad,1
2020-05-17,Bermaz Auto Berhad,0
2020-05-18,Bermaz Auto Berhad,42
2020-05-19,Bermaz Auto Berhad,53
2020-05-20,Bermaz Auto Berhad,61
2020-05-21,Bermaz Auto Berhad,70
2020-05-22,Bermaz Auto Berhad,45
2020-05-23,Bermaz Auto Berhad,0
2020-05-24,Bermaz Auto Berhad,0
2020-05-25,Bermaz Auto Berhad,0
2020-05-26,Bermaz Auto Berhad,0
2020-05-27,Bermaz Auto Berhad,35
2020-05-28,Bermaz Auto Berhad,45
2020-05-29,Bermaz Auto Berhad,54
2020-05-30,Bermaz Auto Berhad,4
2020-05-31,Bermaz Auto Berhad,1
2020-06-01,Bermaz Auto Berhad,17
2020-06-02,Bermaz Auto Berhad,32
2020-06-03,Bermaz Auto Berhad,41
2020-06-04,Bermaz Auto Berhad,34
2020-06-05,Bermaz Auto Berhad,42
2020-06-06,Bermaz Auto Berhad,0
2020-06-07,Bermaz Auto Berhad,0
2020-06-08,Bermaz Auto Berhad,0
2020-06-09,Bermaz Auto Berhad,2
2020-06-10,Bermaz Auto Berhad,0
2020-06-11,Bermaz Auto Berhad,3
2020-06-12,Bermaz Auto Berhad,0
2020-06-13,Bermaz Auto Berhad,1
2020-06-14,Bermaz Auto Berhad,0
2020-06-15,Bermaz Auto Berhad,34
2020-06-16,Bermaz Auto Berhad,48
2020-06-17,Bermaz Auto Berhad,63
2020-06-18,Bermaz Auto Berhad,42
2020-06-19,Bermaz Auto Berhad,39
2020-06-20,Bermaz Auto Berhad,6
2020-06-21,Bermaz Auto Berhad,2
2020-06-22,Bermaz Auto Berhad,40
2020-06-23,Bermaz Auto Berhad,58
2020-06-24,Bermaz Auto Berhad,72
2020-06-25,Bermaz Auto Berhad,86
2020-06-26,Bermaz Auto Berhad,69
2020-06-27,Bermaz Auto Berhad,10
2020-06-28,Bermaz Auto Berhad,0
2020-06-29,Bermaz Auto Berhad,80
2020-06-30,Bermaz Auto Berhad,113
2020-07-01,Bermaz Auto Berhad,55
2020-07-02,Bermaz Auto Berhad,51
2020-07-03,Bermaz Auto Berhad,64
2020-07-04,Bermaz Auto Berhad,1
2020-07-05,Bermaz Auto Berhad,0
2020-07-06,Bermaz Auto Berhad,32
2020-07-07,Bermaz Auto Berhad,45
2020-07-08,Bermaz Auto Berhad,51
2020-07-09,Bermaz Auto Berhad,78
2020-07-10,Bermaz Auto Berhad,68
2020-07-11,Bermaz Auto Berhad,10
2020-07-12,Bermaz Auto Berhad,2
2020-07-13,Bermaz Auto Berhad,34
2020-07-14,Bermaz Auto Berhad,55
2020-07-15,Bermaz Auto Berhad,68
2020-07-16,Bermaz Auto Berhad,57
2020-07-17,Bermaz Auto Berhad,51
2020-07-18,Bermaz Auto Berhad,2
2020-07-19,Bermaz Auto Berhad,1
2020-07-20,Bermaz Auto Berhad,63
2020-07-21,Bermaz Auto Berhad,67
2020-07-22,Bermaz Auto Berhad,72
2020-07-23,Bermaz Auto Berhad,78
2020-07-24,Bermaz Auto Berhad,86
2020-07-25,Bermaz Auto Berhad,6
2020-07-26,Bermaz Auto Berhad,5
2020-07-27,Bermaz Auto Berhad,88
2020-07-28,Bermaz Auto Berhad,130
2020-07-29,Bermaz Auto Berhad,139
2020-07-30,Bermaz Auto Berhad,90
2020-07-31,Bermaz Auto Berhad,2
2020-08-01,Bermaz Auto Berhad,1
2020-08-02,Bermaz Auto Berhad,0
2020-08-03,Bermaz Auto Berhad,29
2020-08-04,Bermaz Auto Berhad,38
2020-08-05,Bermaz Auto Berhad,42
2020-08-06,Bermaz Auto Berhad,50
2020-08-07,Bermaz Auto Berhad,58
2020-08-08,Bermaz Auto Berhad,4
2020-08-09,Bermaz Auto Berhad,0
2020-08-10,Bermaz Auto Berhad,25
2020-08-11,Bermaz Auto Berhad,57
2020-08-12,Bermaz Auto Berhad,50
2020-08-13,Bermaz Auto Berhad,62
2020-08-14,Bermaz Auto Berhad,66
2020-08-15,Bermaz Auto Berhad,5
2020-08-16,Bermaz Auto Berhad,5
2020-08-17,Bermaz Auto Berhad,40
2020-08-18,Bermaz Auto Berhad,93
2020-08-19,Bermaz Auto Berhad,80
2020-08-20,Bermaz Auto Berhad,4
2020-08-21,Bermaz Auto Berhad,73
2020-08-22,Bermaz Auto Berhad,5
2020-08-23,Bermaz Auto Berhad,4
2020-08-24,Bermaz Auto Berhad,44
2020-08-25,Bermaz Auto Berhad,68
2020-08-26,Bermaz Auto Berhad,74
2020-08-27,Bermaz Auto Berhad,93
2020-08-28,Bermaz Auto Berhad,110
2020-08-29,Bermaz Auto Berhad,12
2020-08-30,Bermaz Auto Berhad,3
2020-08-31,Bermaz Auto Berhad,0
2020-09-01,Bermaz Auto Berhad,19
2020-09-02,Bermaz Auto Berhad,32
2020-09-03,Bermaz Auto Berhad,54
2020-09-04,Bermaz Auto Berhad,62
2020-09-05,Bermaz Auto Berhad,1
2020-09-06,Bermaz Auto Berhad,1
2020-09-07,Bermaz Auto Berhad,31
2020-09-08,Bermaz Auto Berhad,40
2020-09-09,Bermaz Auto Berhad,59
2020-09-10,Bermaz Auto Berhad,46
2020-09-11,Bermaz Auto Berhad,63
2020-09-12,Bermaz Auto Berhad,4
2020-09-13,Bermaz Auto Berhad,0
2020-09-14,Bermaz Auto Berhad,67
2020-09-15,Bermaz Auto Berhad,56
2020-09-16,Bermaz Auto Berhad,0
2020-09-17,Bermaz Auto Berhad,69
2020-09-18,Bermaz Auto Berhad,57
2020-09-19,Bermaz Auto Berhad,4
2020-09-20,Bermaz Auto Berhad,1
2020-09-21,Bermaz Auto Berhad,78
2020-09-22,Bermaz Auto Berhad,30
2020-09-23,Bermaz Auto Berhad,49
2020-09-24,Bermaz Auto Berhad,44
2020-09-25,Bermaz Auto Berhad,60
2020-09-26,Bermaz Auto Berhad,3
2020-09-27,Bermaz Auto Berhad,3
2020-09-28,Bermaz Auto Berhad,64
2020-09-29,Bermaz Auto Berhad,86
2020-09-30,Bermaz Auto Berhad,117
2020-10-01,Bermaz Auto Berhad,68
2020-10-02,Bermaz Auto Berhad,70
2020-10-03,Bermaz Auto Berhad,4
2020-10-04,Bermaz Auto Berhad,3
2020-10-05,Bermaz Auto Berhad,24
2020-10-06,Bermaz Auto Berhad,78
2020-10-07,Bermaz Auto Berhad,80
2020-10-08,Bermaz Auto Berhad,83
2020-10-09,Bermaz Auto Berhad,78
2020-10-10,Bermaz Auto Berhad,0
2020-10-11,Bermaz Auto Berhad,3
2020-10-12,Bermaz Auto Berhad,48
2020-10-13,Bermaz Auto Berhad,61
2020-10-14,Bermaz Auto Berhad,84
2020-10-15,Bermaz Auto Berhad,52
2020-10-16,Bermaz Auto Berhad,80
2020-10-17,Bermaz Auto Berhad,0
2020-10-18,Bermaz Auto Berhad,2
2020-10-19,Bermaz Auto Berhad,54
2020-10-20,Bermaz Auto Berhad,87
2020-10-21,Bermaz Auto Berhad,102
2020-10-22,Bermaz Auto Berhad,75
2020-10-23,Bermaz Auto Berhad,85
2020-10-24,Bermaz Auto Berhad,1
2020-10-25,Bermaz Auto Berhad,3
2020-10-26,Bermaz Auto Berhad,62
2020-10-27,Bermaz Auto Berhad,58
2020-10-28,Bermaz Auto Berhad,80
2020-10-29,Bermaz Auto Berhad,4
2020-10-30,Bermaz Auto Berhad,87
2020-10-31,Bermaz Auto Berhad,6
2020-11-01,Bermaz Auto Berhad,3
2020-11-02,Bermaz Auto Berhad,22
2020-11-03,Bermaz Auto Berhad,43
2020-11-04,Bermaz Auto Berhad,49
2020-11-05,Bermaz Auto Berhad,73
2020-11-06,Bermaz Auto Berhad,54
2020-11-07,Bermaz Auto Berhad,0
2020-11-08,Bermaz Auto Berhad,1
2020-11-09,Bermaz Auto Berhad,40
2020-11-10,Bermaz Auto Berhad,58
2020-11-11,Bermaz Auto Berhad,56
2020-11-12,Bermaz Auto Berhad,70
2020-11-13,Bermaz Auto Berhad,76
2020-11-14,Bermaz Auto Berhad,1
2020-11-15,Bermaz Auto Berhad,2
2020-11-16,Bermaz Auto Berhad,60
2020-11-17,Bermaz Auto Berhad,57
2020-11-18,Bermaz Auto Berhad,66
2020-11-19,Bermaz Auto Berhad,124
2020-11-20,Bermaz Auto Berhad,66
2020-11-21,Bermaz Auto Berhad,2
2020-11-22,Bermaz Auto Berhad,5
2020-11-23,Bermaz Auto Berhad,61
2020-11-24,Bermaz Auto Berhad,70
2020-11-25,Bermaz Auto Berhad,62
2020-11-26,Bermaz Auto Berhad,73
2020-11-27,Bermaz Auto Berhad,71
2020-11-28,Bermaz Auto Berhad,2
2020-11-29,Bermaz Auto Berhad,1
2020-11-30,Bermaz Auto Berhad,117
2020-12-01,Bermaz Auto Berhad,44
2020-12-02,Bermaz Auto Berhad,48
2020-12-03,Bermaz Auto Berhad,70
2020-12-04,Bermaz Auto Berhad,65
2020-12-05,Bermaz Auto Berhad,1
2020-12-06,Bermaz Auto Berhad,7
2020-12-07,Bermaz Auto Berhad,54
2020-12-08,Bermaz Auto Berhad,56
2020-12-09,Bermaz Auto Berhad,75
2020-12-10,Bermaz Auto Berhad,74
2020-12-11,Bermaz Auto Berhad,28
2020-12-12,Bermaz Auto Berhad,2
2020-12-13,Bermaz Auto Berhad,1
2020-12-14,Bermaz Auto Berhad,63
2020-12-15,Bermaz Auto Berhad,45
2020-12-16,Bermaz Auto Berhad,83
2020-12-17,Bermaz Auto Berhad,88
2020-12-18,Bermaz Auto Berhad,55
2020-12-19,Bermaz Auto Berhad,5
2020-12-20,Bermaz Auto Berhad,2
2020-12-21,Bermaz Auto Berhad,77
2020-12-22,Bermaz Auto Berhad,72
2020-12-23,Bermaz Auto Berhad,108
2020-12-24,Bermaz Auto Berhad,139
2020-12-25,Bermaz Auto Berhad,0
2020-12-26,Bermaz Auto Berhad,1
2020-12-27,Bermaz Auto Berhad,5
2020-12-28,Bermaz Auto Berhad,85
2020-12-29,Bermaz Auto Berhad,153
2020-12-30,Bermaz Auto Berhad,199
2020-12-31,Bermaz Auto Berhad,142
2021-01-01,Bermaz Auto Berhad,0
2021-01-02,Bermaz Auto Berhad,0
2021-01-03,Bermaz Auto Berhad,1
2021-01-04,Bermaz Auto Berhad,7
2021-01-05,Bermaz Auto Berhad,13
2021-01-06,Bermaz Auto Berhad,12
2021-01-07,Bermaz Auto Berhad,35
2021-01-08,Bermaz Auto Berhad,28
2021-01-09,Bermaz Auto Berhad,1
2021-01-10,Bermaz Auto Berhad,3
2021-01-11,Bermaz Auto Berhad,15
2021-01-12,Bermaz Auto Berhad,8
2021-01-13,Bermaz Auto Berhad,31
2021-01-14,Bermaz Auto Berhad,6
2021-01-15,Bermaz Auto Berhad,14
2021-01-16,Bermaz Auto Berhad,0
2021-01-17,Bermaz Auto Berhad,1
2021-01-18,Bermaz Auto Berhad,15
2021-01-19,Bermaz Auto Berhad,13
2021-01-20,Bermaz Auto Berhad,24
2021-01-21,Bermaz Auto Berhad,25
2021-01-22,Bermaz Auto Berhad,19
2021-01-23,Bermaz Auto Berhad,0
2021-01-24,Bermaz Auto Berhad,0
2021-01-25,Bermaz Auto Berhad,25
2021-01-26,Bermaz Auto Berhad,27
2021-01-27,Bermaz Auto Berhad,38
2021-01-28,Bermaz Auto Berhad,4
2021-01-29,Bermaz Auto Berhad,47
2021-01-30,Bermaz Auto Berhad,5
2021-01-31,Bermaz Auto Berhad,2
2021-02-01,Bermaz Auto Berhad,8
2021-02-02,Bermaz Auto Berhad,16
2021-02-03,Bermaz Auto Berhad,31
2021-02-04,Bermaz Auto Berhad,60
2021-02-05,Bermaz Auto Berhad,47
2021-02-06,Bermaz Auto Berhad,1
2021-02-07,Bermaz Auto Berhad,2
2021-02-08,Bermaz Auto Berhad,72
2021-02-09,Bermaz Auto Berhad,70
2021-02-10,Bermaz Auto Berhad,50
2021-02-11,Bermaz Auto Berhad,7
2021-02-12,Bermaz Auto Berhad,0
2021-02-13,Bermaz Auto Berhad,0
2021-02-14,Bermaz Auto Berhad,0
2021-02-15,Bermaz Auto Berhad,13
2021-02-16,Bermaz Auto Berhad,15
2021-02-17,Bermaz Auto Berhad,26
2021-02-18,Bermaz Auto Berhad,23
2021-02-19,Bermaz Auto Berhad,31
2021-02-20,Bermaz Auto Berhad,0
2021-02-21,Bermaz Auto Berhad,0
2021-02-22,Bermaz Auto Berhad,24
2021-02-23,Bermaz Auto Berhad,48
2021-02-24,Bermaz Auto Berhad,45
2021-02-25,Bermaz Auto Berhad,70
2021-02-26,Bermaz Auto Berhad,46
2021-02-27,Bermaz Auto Berhad,6
2021-02-28,Bermaz Auto Berhad,3
2021-03-01,Bermaz Auto Berhad,23
2021-03-02,Bermaz Auto Berhad,41
2021-03-03,Bermaz Auto Berhad,43
2021-03-04,Bermaz Auto Berhad,55
2021-03-05,Bermaz Auto Berhad,54
2021-03-06,Bermaz Auto Berhad,5
2021-03-07,Bermaz Auto Berhad,0
2021-03-08,Bermaz Auto Berhad,36
2021-03-09,Bermaz Auto Berhad,38
2021-03-10,Bermaz Auto Berhad,58
2021-03-11,Bermaz Auto Berhad,62
2021-03-12,Bermaz Auto Berhad,43
2021-03-13,Bermaz Auto Berhad,0
2021-03-14,Bermaz Auto Berhad,3
2021-03-15,Bermaz Auto Berhad,48
2021-03-16,Bermaz Auto Berhad,64
2021-03-17,Bermaz Auto Berhad,67
2021-03-18,Bermaz Auto Berhad,64
2021-03-19,Bermaz Auto Berhad,54
2021-03-20,Bermaz Auto Berhad,3
2021-03-21,Bermaz Auto Berhad,2
2021-03-22,Bermaz Auto Berhad,61
2021-03-23,Bermaz Auto Berhad,55
2021-03-24,Bermaz Auto Berhad,63
2021-03-25,Bermaz Auto Berhad,76
2021-03-26,Bermaz Auto Berhad,72
2021-03-27,Bermaz Auto Berhad,1
2021-03-28,Bermaz Auto Berhad,2
2021-03-29,Bermaz Auto Berhad,45
2021-03-30,Bermaz Auto Berhad,78
2021-03-31,Bermaz Auto Berhad,123
2021-04-01,Bermaz Auto Berhad,70
2021-04-02,Bermaz Auto Berhad,61
2021-04-03,Bermaz Auto Berhad,1
2021-04-04,Bermaz Auto Berhad,1
2021-04-05,Bermaz Auto Berhad,37
2021-04-06,Bermaz Auto Berhad,53
2021-04-07,Bermaz Auto Berhad,52
2021-04-08,Bermaz Auto Berhad,64
2021-04-09,Bermaz Auto Berhad,74
2021-04-10,Bermaz Auto Berhad,4
2021-04-11,Bermaz Auto Berhad,4
2021-04-12,Bermaz Auto Berhad,65
2021-04-13,Bermaz Auto Berhad,68
2021-04-14,Bermaz Auto Berhad,80
2021-04-15,Bermaz Auto Berhad,85
2021-04-16,Bermaz Auto Berhad,56
2021-04-17,Bermaz Auto Berhad,3
2021-04-18,Bermaz Auto Berhad,5
2021-04-19,Bermaz Auto Berhad,66
2021-04-20,Bermaz Auto Berhad,67
2021-04-21,Bermaz Auto Berhad,65
2021-04-22,Bermaz Auto Berhad,90
2021-04-23,Bermaz Auto Berhad,79
2021-04-24,Bermaz Auto Berhad,3
2021-04-25,Bermaz Auto Berhad,6
2021-04-26,Bermaz Auto Berhad,91
2021-04-27,Bermaz Auto Berhad,127
2021-04-28,Bermaz Auto Berhad,171
2021-04-29,Bermaz Auto Berhad,35
2021-04-30,Bermaz Auto Berhad,133
2021-05-01,Bermaz Auto Berhad,1
2021-05-02,Bermaz Auto Berhad,2
2021-05-03,Bermaz Auto Berhad,38
2021-05-04,Bermaz Auto Berhad,47
2021-05-05,Bermaz Auto Berhad,70
2021-05-06,Bermaz Auto Berhad,96
2021-05-07,Bermaz Auto Berhad,85
2021-05-08,Bermaz Auto Berhad,2
2021-05-09,Bermaz Auto Berhad,4
2021-05-10,Bermaz Auto Berhad,110
2021-05-11,Bermaz Auto Berhad,141
2021-05-12,Bermaz Auto Berhad,35
2021-05-13,Bermaz Auto Berhad,0
2021-05-14,Bermaz Auto Berhad,0
2021-05-15,Bermaz Auto Berhad,0
2021-05-16,Bermaz Auto Berhad,0
2021-05-17,Bermaz Auto Berhad,40
2021-05-18,Bermaz Auto Berhad,55
2021-05-19,Bermaz Auto Berhad,85
2021-05-20,Bermaz Auto Berhad,99
2021-05-21,Bermaz Auto Berhad,116
2021-05-22,Bermaz Auto Berhad,3
2021-05-23,Bermaz Auto Berhad,3
2021-05-24,Bermaz Auto Berhad,63
2021-05-25,Bermaz Auto Berhad,79
2021-05-26,Bermaz Auto Berhad,3
2021-05-27,Bermaz Auto Berhad,94
2021-05-28,Bermaz Auto Berhad,91
2021-05-29,Bermaz Auto Berhad,19
2021-05-30,Bermaz Auto Berhad,5
2021-05-31,Bermaz Auto Berhad,142
2021-06-01,Bermaz Auto Berhad,1
2021-06-02,Bermaz Auto Berhad,0
2021-06-03,Bermaz Auto Berhad,1
2021-06-04,Bermaz Auto Berhad,6
2021-06-05,Bermaz Auto Berhad,2
2021-06-06,Bermaz Auto Berhad,0
2021-06-07,Bermaz Auto Berhad,0
2021-06-08,Bermaz Auto Berhad,1
2021-06-09,Bermaz Auto Berhad,1
2021-06-10,Bermaz Auto Berhad,1
2021-06-11,Bermaz Auto Berhad,4
2021-06-12,Bermaz Auto Berhad,0
2021-06-13,Bermaz Auto Berhad,0
2021-06-14,Bermaz Auto Berhad,2
2021-06-15,Bermaz Auto Berhad,4
2021-06-16,Bermaz Auto Berhad,0
2021-06-17,Bermaz Auto Berhad,4
2021-06-18,Bermaz Auto Berhad,1
2021-06-19,Bermaz Auto Berhad,2
2021-06-20,Bermaz Auto Berhad,0
2021-06-21,Bermaz Auto Berhad,4
