date_reg,company,vehicle_count
2019-01-15,Tan Chong Motor Holdings Berhad,54
2019-01-16,Tan Chong Motor Holdings Berhad,61
2019-01-17,Tan Chong Motor Holdings Berhad,74
2019-01-18,Tan Chong Motor Holdings Berhad,54
2019-01-19,Tan Chong Motor Holdings Berhad,46
2019-01-20,Tan Chong Motor Holdings Berhad,4
2019-01-21,Tan Chong Motor Holdings Berhad,8
2019-01-22,Tan Chong Motor Holdings Berhad,82
2019-01-23,Tan Chong Motor Holdings Berhad,61
2019-01-24,Tan Chong Motor Holdings Berhad,284
2019-01-25,Tan Chong Motor Holdings Berhad,175
2019-01-26,Tan Chong Motor Holdings Berhad,22
2019-01-27,Tan Chong Motor Holdings Berhad,7
2019-01-28,Tan Chong Motor Holdings Berhad,222
2019-01-29,Tan Chong Motor Holdings Berhad,209
2019-01-30,Tan Chong Motor Holdings Berhad,274
2019-01-31,Tan Chong Motor Holdings Berhad,449
2019-02-01,Tan Chong Motor Holdings Berhad,35
2019-02-02,Tan Chong Motor Holdings Berhad,4
2019-02-03,Tan Chong Motor Holdings Berhad,3
2019-02-04,Tan Chong Motor Holdings Berhad,8
2019-02-05,Tan Chong Motor Holdings Berhad,0
2019-02-06,Tan Chong Motor Holdings Berhad,0
2019-02-07,Tan Chong Motor Holdings Berhad,3
2019-02-08,Tan Chong Motor Holdings Berhad,6
2019-02-09,Tan Chong Motor Holdings Berhad,0
2019-02-10,Tan Chong Motor Holdings Berhad,2
2019-02-11,Tan Chong Motor Holdings Berhad,19
2019-02-12,Tan Chong Motor Holdings Berhad,24
2019-02-13,Tan Chong Motor Holdings Berhad,20
2019-02-14,Tan Chong Motor Holdings Berhad,17
2019-02-15,Tan Chong Motor Holdings Berhad,42
2019-02-16,Tan Chong Motor Holdings Berhad,11
2019-02-17,Tan Chong Motor Holdings Berhad,6
2019-02-18,Tan Chong Motor Holdings Berhad,28
2019-02-19,Tan Chong Motor Holdings Berhad,48
2019-02-20,Tan Chong Motor Holdings Berhad,47
2019-02-21,Tan Chong Motor Holdings Berhad,92
2019-02-22,Tan Chong Motor Holdings Berhad,82
2019-02-23,Tan Chong Motor Holdings Berhad,11
2019-02-24,Tan Chong Motor Holdings Berhad,7
2019-02-25,Tan Chong Motor Holdings Berhad,88
2019-02-26,Tan Chong Motor Holdings Berhad,137
2019-02-27,Tan Chong Motor Holdings Berhad,199
2019-02-28,Tan Chong Motor Holdings Berhad,419
2019-03-01,Tan Chong Motor Holdings Berhad,16
2019-03-02,Tan Chong Motor Holdings Berhad,3
2019-03-03,Tan Chong Motor Holdings Berhad,1
2019-03-04,Tan Chong Motor Holdings Berhad,14
2019-03-05,Tan Chong Motor Holdings Berhad,23
2019-03-06,Tan Chong Motor Holdings Berhad,32
2019-03-07,Tan Chong Motor Holdings Berhad,32
2019-03-08,Tan Chong Motor Holdings Berhad,46
2019-03-09,Tan Chong Motor Holdings Berhad,7
2019-03-10,Tan Chong Motor Holdings Berhad,5
2019-03-11,Tan Chong Motor Holdings Berhad,47
2019-03-12,Tan Chong Motor Holdings Berhad,42
2019-03-13,Tan Chong Motor Holdings Berhad,84
2019-03-14,Tan Chong Motor Holdings Berhad,63
2019-03-15,Tan Chong Motor Holdings Berhad,59
2019-03-16,Tan Chong Motor Holdings Berhad,1
2019-03-17,Tan Chong Motor Holdings Berhad,5
2019-03-18,Tan Chong Motor Holdings Berhad,34
2019-03-19,Tan Chong Motor Holdings Berhad,88
2019-03-20,Tan Chong Motor Holdings Berhad,86
2019-03-21,Tan Chong Motor Holdings Berhad,92
2019-03-22,Tan Chong Motor Holdings Berhad,83
2019-03-23,Tan Chong Motor Holdings Berhad,17
2019-03-24,Tan Chong Motor Holdings Berhad,10
2019-03-25,Tan Chong Motor Holdings Berhad,103
2019-03-26,Tan Chong Motor Holdings Berhad,99
2019-03-27,Tan Chong Motor Holdings Berhad,189
2019-03-28,Tan Chong Motor Holdings Berhad,210
2019-03-29,Tan Chong Motor Holdings Berhad,285
2019-03-30,Tan Chong Motor Holdings Berhad,179
2019-03-31,Tan Chong Motor Holdings Berhad,104
2019-04-01,Tan Chong Motor Holdings Berhad,36
2019-04-02,Tan Chong Motor Holdings Berhad,67
2019-04-03,Tan Chong Motor Holdings Berhad,50
2019-04-04,Tan Chong Motor Holdings Berhad,57
2019-04-05,Tan Chong Motor Holdings Berhad,63
2019-04-06,Tan Chong Motor Holdings Berhad,1
2019-04-07,Tan Chong Motor Holdings Berhad,2
2019-04-08,Tan Chong Motor Holdings Berhad,69
2019-04-09,Tan Chong Motor Holdings Berhad,35
2019-04-10,Tan Chong Motor Holdings Berhad,44
2019-04-11,Tan Chong Motor Holdings Berhad,53
2019-04-12,Tan Chong Motor Holdings Berhad,49
2019-04-13,Tan Chong Motor Holdings Berhad,4
2019-04-14,Tan Chong Motor Holdings Berhad,3
2019-04-15,Tan Chong Motor Holdings Berhad,43
2019-04-16,Tan Chong Motor Holdings Berhad,92
2019-04-17,Tan Chong Motor Holdings Berhad,60
2019-04-18,Tan Chong Motor Holdings Berhad,74
2019-04-19,Tan Chong Motor Holdings Berhad,45
2019-04-20,Tan Chong Motor Holdings Berhad,8
2019-04-21,Tan Chong Motor Holdings Berhad,1
2019-04-22,Tan Chong Motor Holdings Berhad,59
2019-04-23,Tan Chong Motor Holdings Berhad,81
2019-04-24,Tan Chong Motor Holdings Berhad,103
2019-04-25,Tan Chong Motor Holdings Berhad,105
2019-04-26,Tan Chong Motor Holdings Berhad,123
2019-04-27,Tan Chong Motor Holdings Berhad,26
2019-04-28,Tan Chong Motor Holdings Berhad,20
2019-04-29,Tan Chong Motor Holdings Berhad,199
2019-04-30,Tan Chong Motor Holdings Berhad,648
2019-05-01,Tan Chong Motor Holdings Berhad,3
2019-05-02,Tan Chong Motor Holdings Berhad,45
2019-05-03,Tan Chong Motor Holdings Berhad,13
2019-05-04,Tan Chong Motor Holdings Berhad,5
2019-05-05,Tan Chong Motor Holdings Berhad,2
2019-05-06,Tan Chong Motor Holdings Berhad,19
2019-05-07,Tan Chong Motor Holdings Berhad,24
2019-05-08,Tan Chong Motor Holdings Berhad,35
2019-05-09,Tan Chong Motor Holdings Berhad,51
2019-05-10,Tan Chong Motor Holdings Berhad,59
2019-05-11,Tan Chong Motor Holdings Berhad,6
2019-05-12,Tan Chong Motor Holdings Berhad,1
2019-05-13,Tan Chong Motor Holdings Berhad,52
2019-05-14,Tan Chong Motor Holdings Berhad,58
2019-05-15,Tan Chong Motor Holdings Berhad,71
2019-05-16,Tan Chong Motor Holdings Berhad,94
2019-05-17,Tan Chong Motor Holdings Berhad,125
2019-05-18,Tan Chong Motor Holdings Berhad,20
2019-05-19,Tan Chong Motor Holdings Berhad,0
2019-05-20,Tan Chong Motor Holdings Berhad,6
2019-05-21,Tan Chong Motor Holdings Berhad,105
2019-05-22,Tan Chong Motor Holdings Berhad,31
2019-05-23,Tan Chong Motor Holdings Berhad,161
2019-05-24,Tan Chong Motor Holdings Berhad,154
2019-05-25,Tan Chong Motor Holdings Berhad,34
2019-05-26,Tan Chong Motor Holdings Berhad,5
2019-05-27,Tan Chong Motor Holdings Berhad,171
2019-05-28,Tan Chong Motor Holdings Berhad,196
2019-05-29,Tan Chong Motor Holdings Berhad,289
2019-05-30,Tan Chong Motor Holdings Berhad,329
