date_reg,company,vehicle_count
2019-11-28,Sime Darby Berhad,162
2019-11-29,Sime Darby Berhad,154
2019-11-30,Sime Darby Berhad,1
2019-12-01,Sime Darby Berhad,3
2019-12-02,Sime Darby Berhad,31
2019-12-03,Sime Darby Berhad,49
2019-12-04,Sime Darby Berhad,56
2019-12-05,Sime Darby Berhad,74
2019-12-06,Sime Darby Berhad,60
2019-12-07,Sime Darby Berhad,1
2019-12-08,Sime Darby Berhad,4
2019-12-09,Sime Darby Berhad,62
2019-12-10,Sime Darby Berhad,56
2019-12-11,Sime Darby Berhad,40
2019-12-12,Sime Darby Berhad,74
2019-12-13,Sime Darby Berhad,69
2019-12-14,Sime Darby Berhad,2
2019-12-15,Sime Darby Berhad,1
2019-12-16,Sime Darby Berhad,66
2019-12-17,Sime Darby Berhad,104
2019-12-18,Sime Darby Berhad,94
2019-12-19,Sime Darby Berhad,118
2019-12-20,Sime Darby Berhad,203
2019-12-21,Sime Darby Berhad,1
2019-12-22,Sime Darby Berhad,7
2019-12-23,Sime Darby Berhad,107
2019-12-24,Sime Darby Berhad,123
2019-12-25,Sime Darby Berhad,0
2019-12-26,Sime Darby Berhad,139
2019-12-27,Sime Darby Berhad,191
2019-12-28,Sime Darby Berhad,6
2019-12-29,Sime Darby Berhad,11
2019-12-30,Sime Darby Berhad,190
2019-12-31,Sime Darby Berhad,268
2020-01-01,Sime Darby Berhad,29
2020-01-02,Sime Darby Berhad,188
2020-01-03,Sime Darby Berhad,29
2020-01-04,Sime Darby Berhad,0
2020-01-05,Sime Darby Berhad,3
2020-01-06,Sime Darby Berhad,14
2020-01-07,Sime Darby Berhad,39
2020-01-08,Sime Darby Berhad,57
2020-01-09,Sime Darby Berhad,46
2020-01-10,Sime Darby Berhad,61
2020-01-11,Sime Darby Berhad,1
2020-01-12,Sime Darby Berhad,4
2020-01-13,Sime Darby Berhad,53
2020-01-14,Sime Darby Berhad,75
2020-01-15,Sime Darby Berhad,102
2020-01-16,Sime Darby Berhad,75
2020-01-17,Sime Darby Berhad,120
2020-01-18,Sime Darby Berhad,5
2020-01-19,Sime Darby Berhad,8
2020-01-20,Sime Darby Berhad,89
2020-01-21,Sime Darby Berhad,177
2020-01-22,Sime Darby Berhad,211
2020-01-23,Sime Darby Berhad,160
2020-01-24,Sime Darby Berhad,70
2020-01-25,Sime Darby Berhad,0
2020-01-26,Sime Darby Berhad,0
2020-01-27,Sime Darby Berhad,1
2020-01-28,Sime Darby Berhad,21
2020-01-29,Sime Darby Berhad,50
2020-01-30,Sime Darby Berhad,105
2020-01-31,Sime Darby Berhad,278
2020-02-01,Sime Darby Berhad,1
2020-02-02,Sime Darby Berhad,5
2020-02-03,Sime Darby Berhad,45
2020-02-04,Sime Darby Berhad,37
2020-02-05,Sime Darby Berhad,50
2020-02-06,Sime Darby Berhad,58
2020-02-07,Sime Darby Berhad,68
2020-02-08,Sime Darby Berhad,1
2020-02-09,Sime Darby Berhad,2
2020-02-10,Sime Darby Berhad,52
2020-02-11,Sime Darby Berhad,79
2020-02-12,Sime Darby Berhad,57
2020-02-13,Sime Darby Berhad,71
2020-02-14,Sime Darby Berhad,94
2020-02-15,Sime Darby Berhad,0
2020-02-16,Sime Darby Berhad,4
2020-02-17,Sime Darby Berhad,48
2020-02-18,Sime Darby Berhad,64
2020-02-19,Sime Darby Berhad,83
2020-02-20,Sime Darby Berhad,102
2020-02-21,Sime Darby Berhad,92
2020-02-22,Sime Darby Berhad,3
2020-02-23,Sime Darby Berhad,1
2020-02-24,Sime Darby Berhad,59
2020-02-25,Sime Darby Berhad,65
2020-02-26,Sime Darby Berhad,146
2020-02-27,Sime Darby Berhad,146
2020-02-28,Sime Darby Berhad,292
2020-02-29,Sime Darby Berhad,12
2020-03-01,Sime Darby Berhad,1
2020-03-02,Sime Darby Berhad,43
2020-03-03,Sime Darby Berhad,49
2020-03-04,Sime Darby Berhad,61
2020-03-05,Sime Darby Berhad,59
2020-03-06,Sime Darby Berhad,46
2020-03-07,Sime Darby Berhad,1
2020-03-08,Sime Darby Berhad,10
2020-03-09,Sime Darby Berhad,67
2020-03-10,Sime Darby Berhad,55
2020-03-11,Sime Darby Berhad,68
2020-03-12,Sime Darby Berhad,120
2020-03-13,Sime Darby Berhad,74
2020-03-14,Sime Darby Berhad,0
2020-03-15,Sime Darby Berhad,6
2020-03-16,Sime Darby Berhad,72
2020-03-17,Sime Darby Berhad,119
2020-03-18,Sime Darby Berhad,29
2020-03-19,Sime Darby Berhad,9
2020-03-20,Sime Darby Berhad,1
2020-03-21,Sime Darby Berhad,0
2020-03-22,Sime Darby Berhad,0
2020-03-23,Sime Darby Berhad,2
2020-03-24,Sime Darby Berhad,5
2020-03-25,Sime Darby Berhad,0
2020-03-26,Sime Darby Berhad,1
2020-03-27,Sime Darby Berhad,0
2020-03-28,Sime Darby Berhad,0
2020-03-29,Sime Darby Berhad,0
2020-03-30,Sime Darby Berhad,0
2020-03-31,Sime Darby Berhad,0
2020-04-01,Sime Darby Berhad,0
2020-04-02,Sime Darby Berhad,1
2020-04-03,Sime Darby Berhad,0
2020-04-04,Sime Darby Berhad,0
2020-04-05,Sime Darby Berhad,0
2020-04-06,Sime Darby Berhad,0
2020-04-07,Sime Darby Berhad,0
2020-04-08,Sime Darby Berhad,0
2020-04-09,Sime Darby Berhad,0
2020-04-10,Sime Darby Berhad,0
2020-04-11,Sime Darby Berhad,0
2020-04-12,Sime Darby Berhad,0
2020-04-13,Sime Darby Berhad,1
2020-04-14,Sime Darby Berhad,0
2020-04-15,Sime Darby Berhad,1
2020-04-16,Sime Darby Berhad,0
2020-04-17,Sime Darby Berhad,0
2020-04-18,Sime Darby Berhad,0
2020-04-19,Sime Darby Berhad,0
2020-04-20,Sime Darby Berhad,0
2020-04-21,Sime Darby Berhad,0
2020-04-22,Sime Darby Berhad,0
2020-04-23,Sime Darby Berhad,0
2020-04-24,Sime Darby Berhad,0
2020-04-25,Sime Darby Berhad,0
2020-04-26,Sime Darby Berhad,0
2020-04-27,Sime Darby Berhad,0
2020-04-28,Sime Darby Berhad,0
2020-04-29,Sime Darby Berhad,0
2020-04-30,Sime Darby Berhad,2
2020-05-01,Sime Darby Berhad,0
2020-05-02,Sime Darby Berhad,0
2020-05-03,Sime Darby Berhad,0
2020-05-04,Sime Darby Berhad,0
2020-05-05,Sime Darby Berhad,0
2020-05-06,Sime Darby Berhad,0
2020-05-07,Sime Darby Berhad,0
2020-05-08,Sime Darby Berhad,3
2020-05-09,Sime Darby Berhad,0
2020-05-10,Sime Darby Berhad,0
2020-05-11,Sime Darby Berhad,1
2020-05-12,Sime Darby Berhad,5
2020-05-13,Sime Darby Berhad,15
2020-05-14,Sime Darby Berhad,33
2020-05-15,Sime Darby Berhad,40
2020-05-16,Sime Darby Berhad,8
2020-05-17,Sime Darby Berhad,2
2020-05-18,Sime Darby Berhad,126
2020-05-19,Sime Darby Berhad,76
2020-05-20,Sime Darby Berhad,109
2020-05-21,Sime Darby Berhad,124
2020-05-22,Sime Darby Berhad,97
2020-05-23,Sime Darby Berhad,1
2020-05-24,Sime Darby Berhad,0
2020-05-25,Sime Darby Berhad,0
2020-05-26,Sime Darby Berhad,0
2020-05-27,Sime Darby Berhad,53
2020-05-28,Sime Darby Berhad,83
2020-05-29,Sime Darby Berhad,111
2020-05-30,Sime Darby Berhad,11
2020-05-31,Sime Darby Berhad,2
2020-06-01,Sime Darby Berhad,19
2020-06-02,Sime Darby Berhad,29
2020-06-03,Sime Darby Berhad,31
2020-06-04,Sime Darby Berhad,47
2020-06-05,Sime Darby Berhad,44
2020-06-06,Sime Darby Berhad,3
2020-06-07,Sime Darby Berhad,3
2020-06-08,Sime Darby Berhad,0
2020-06-09,Sime Darby Berhad,11
2020-06-10,Sime Darby Berhad,29
2020-06-11,Sime Darby Berhad,33
2020-06-12,Sime Darby Berhad,13
2020-06-13,Sime Darby Berhad,1
2020-06-14,Sime Darby Berhad,4
2020-06-15,Sime Darby Berhad,40
2020-06-16,Sime Darby Berhad,40
2020-06-17,Sime Darby Berhad,43
2020-06-18,Sime Darby Berhad,65
2020-06-19,Sime Darby Berhad,98
2020-06-20,Sime Darby Berhad,11
2020-06-21,Sime Darby Berhad,2
2020-06-22,Sime Darby Berhad,111
2020-06-23,Sime Darby Berhad,97
2020-06-24,Sime Darby Berhad,75
2020-06-25,Sime Darby Berhad,130
2020-06-26,Sime Darby Berhad,192
2020-06-27,Sime Darby Berhad,22
2020-06-28,Sime Darby Berhad,10
2020-06-29,Sime Darby Berhad,230
2020-06-30,Sime Darby Berhad,300
2020-07-01,Sime Darby Berhad,76
2020-07-02,Sime Darby Berhad,62
2020-07-03,Sime Darby Berhad,69
2020-07-04,Sime Darby Berhad,8
2020-07-05,Sime Darby Berhad,4
2020-07-06,Sime Darby Berhad,55
2020-07-07,Sime Darby Berhad,72
2020-07-08,Sime Darby Berhad,99
2020-07-09,Sime Darby Berhad,96
2020-07-10,Sime Darby Berhad,129
2020-07-11,Sime Darby Berhad,8
2020-07-12,Sime Darby Berhad,5
2020-07-13,Sime Darby Berhad,114
2020-07-14,Sime Darby Berhad,68
2020-07-15,Sime Darby Berhad,121
2020-07-16,Sime Darby Berhad,114
2020-07-17,Sime Darby Berhad,133
2020-07-18,Sime Darby Berhad,18
2020-07-19,Sime Darby Berhad,12
2020-07-20,Sime Darby Berhad,101
2020-07-21,Sime Darby Berhad,116
2020-07-22,Sime Darby Berhad,120
2020-07-23,Sime Darby Berhad,161
2020-07-24,Sime Darby Berhad,168
2020-07-25,Sime Darby Berhad,24
2020-07-26,Sime Darby Berhad,11
2020-07-27,Sime Darby Berhad,138
2020-07-28,Sime Darby Berhad,182
2020-07-29,Sime Darby Berhad,256
2020-07-30,Sime Darby Berhad,255
2020-07-31,Sime Darby Berhad,1
2020-08-01,Sime Darby Berhad,0
2020-08-02,Sime Darby Berhad,0
2020-08-03,Sime Darby Berhad,47
2020-08-04,Sime Darby Berhad,57
2020-08-05,Sime Darby Berhad,84
2020-08-06,Sime Darby Berhad,104
2020-08-07,Sime Darby Berhad,91
2020-08-08,Sime Darby Berhad,6
2020-08-09,Sime Darby Berhad,9
2020-08-10,Sime Darby Berhad,55
2020-08-11,Sime Darby Berhad,83
2020-08-12,Sime Darby Berhad,76
2020-08-13,Sime Darby Berhad,121
2020-08-14,Sime Darby Berhad,106
2020-08-15,Sime Darby Berhad,5
2020-08-16,Sime Darby Berhad,4
2020-08-17,Sime Darby Berhad,85
2020-08-18,Sime Darby Berhad,120
2020-08-19,Sime Darby Berhad,141
2020-08-20,Sime Darby Berhad,5
2020-08-21,Sime Darby Berhad,112
2020-08-22,Sime Darby Berhad,9
2020-08-23,Sime Darby Berhad,12
2020-08-24,Sime Darby Berhad,78
2020-08-25,Sime Darby Berhad,101
2020-08-26,Sime Darby Berhad,156
2020-08-27,Sime Darby Berhad,220
2020-08-28,Sime Darby Berhad,228
2020-08-29,Sime Darby Berhad,26
2020-08-30,Sime Darby Berhad,10
2020-08-31,Sime Darby Berhad,2
2020-09-01,Sime Darby Berhad,41
2020-09-02,Sime Darby Berhad,75
2020-09-03,Sime Darby Berhad,69
2020-09-04,Sime Darby Berhad,90
2020-09-05,Sime Darby Berhad,9
2020-09-06,Sime Darby Berhad,5
2020-09-07,Sime Darby Berhad,80
2020-09-08,Sime Darby Berhad,77
2020-09-09,Sime Darby Berhad,105
2020-09-10,Sime Darby Berhad,88
2020-09-11,Sime Darby Berhad,92
2020-09-12,Sime Darby Berhad,15
2020-09-13,Sime Darby Berhad,7
2020-09-14,Sime Darby Berhad,124
2020-09-15,Sime Darby Berhad,130
2020-09-16,Sime Darby Berhad,0
2020-09-17,Sime Darby Berhad,135
2020-09-18,Sime Darby Berhad,142
2020-09-19,Sime Darby Berhad,9
2020-09-20,Sime Darby Berhad,9
2020-09-21,Sime Darby Berhad,77
2020-09-22,Sime Darby Berhad,111
2020-09-23,Sime Darby Berhad,149
2020-09-24,Sime Darby Berhad,134
2020-09-25,Sime Darby Berhad,168
2020-09-26,Sime Darby Berhad,15
2020-09-27,Sime Darby Berhad,14
2020-09-28,Sime Darby Berhad,156
2020-09-29,Sime Darby Berhad,200
2020-09-30,Sime Darby Berhad,285
2020-10-01,Sime Darby Berhad,50
2020-10-02,Sime Darby Berhad,57
2020-10-03,Sime Darby Berhad,2
2020-10-04,Sime Darby Berhad,3
2020-10-05,Sime Darby Berhad,19
2020-10-06,Sime Darby Berhad,44
2020-10-07,Sime Darby Berhad,82
2020-10-08,Sime Darby Berhad,68
2020-10-09,Sime Darby Berhad,94
2020-10-10,Sime Darby Berhad,5
2020-10-11,Sime Darby Berhad,5
2020-10-12,Sime Darby Berhad,62
2020-10-13,Sime Darby Berhad,90
2020-10-14,Sime Darby Berhad,81
2020-10-15,Sime Darby Berhad,86
2020-10-16,Sime Darby Berhad,90
2020-10-17,Sime Darby Berhad,7
2020-10-18,Sime Darby Berhad,9
2020-10-19,Sime Darby Berhad,77
2020-10-20,Sime Darby Berhad,74
2020-10-21,Sime Darby Berhad,107
2020-10-22,Sime Darby Berhad,92
2020-10-23,Sime Darby Berhad,137
2020-10-24,Sime Darby Berhad,5
2020-10-25,Sime Darby Berhad,12
2020-10-26,Sime Darby Berhad,82
2020-10-27,Sime Darby Berhad,146
2020-10-28,Sime Darby Berhad,189
2020-10-29,Sime Darby Berhad,39
2020-10-30,Sime Darby Berhad,224
2020-10-31,Sime Darby Berhad,5
2020-11-01,Sime Darby Berhad,7
2020-11-02,Sime Darby Berhad,53
2020-11-03,Sime Darby Berhad,55
2020-11-04,Sime Darby Berhad,70
2020-11-05,Sime Darby Berhad,48
2020-11-06,Sime Darby Berhad,80
2020-11-07,Sime Darby Berhad,1
2020-11-08,Sime Darby Berhad,7
2020-11-09,Sime Darby Berhad,74
2020-11-10,Sime Darby Berhad,75
2020-11-11,Sime Darby Berhad,103
2020-11-12,Sime Darby Berhad,100
2020-11-13,Sime Darby Berhad,80
2020-11-14,Sime Darby Berhad,0
2020-11-15,Sime Darby Berhad,3
2020-11-16,Sime Darby Berhad,59
2020-11-17,Sime Darby Berhad,119
2020-11-18,Sime Darby Berhad,116
2020-11-19,Sime Darby Berhad,107
2020-11-20,Sime Darby Berhad,87
2020-11-21,Sime Darby Berhad,3
2020-11-22,Sime Darby Berhad,15
2020-11-23,Sime Darby Berhad,126
2020-11-24,Sime Darby Berhad,107
2020-11-25,Sime Darby Berhad,108
2020-11-26,Sime Darby Berhad,157
2020-11-27,Sime Darby Berhad,161
2020-11-28,Sime Darby Berhad,19
2020-11-29,Sime Darby Berhad,14
2020-11-30,Sime Darby Berhad,138
2020-12-01,Sime Darby Berhad,35
2020-12-02,Sime Darby Berhad,46
2020-12-03,Sime Darby Berhad,55
2020-12-04,Sime Darby Berhad,47
2020-12-05,Sime Darby Berhad,1
2020-12-06,Sime Darby Berhad,0
2020-12-07,Sime Darby Berhad,34
2020-12-08,Sime Darby Berhad,71
2020-12-09,Sime Darby Berhad,86
2020-12-10,Sime Darby Berhad,106
2020-12-11,Sime Darby Berhad,63
2020-12-12,Sime Darby Berhad,0
2020-12-13,Sime Darby Berhad,10
2020-12-14,Sime Darby Berhad,82
2020-12-15,Sime Darby Berhad,88
2020-12-16,Sime Darby Berhad,106
2020-12-17,Sime Darby Berhad,148
2020-12-18,Sime Darby Berhad,137
2020-12-19,Sime Darby Berhad,6
2020-12-20,Sime Darby Berhad,16
2020-12-21,Sime Darby Berhad,121
2020-12-22,Sime Darby Berhad,137
2020-12-23,Sime Darby Berhad,193
2020-12-24,Sime Darby Berhad,219
2020-12-25,Sime Darby Berhad,1
2020-12-26,Sime Darby Berhad,3
2020-12-27,Sime Darby Berhad,0
2020-12-28,Sime Darby Berhad,138
2020-12-29,Sime Darby Berhad,170
2020-12-30,Sime Darby Berhad,290
2020-12-31,Sime Darby Berhad,208
2021-01-01,Sime Darby Berhad,2
2021-01-02,Sime Darby Berhad,2
2021-01-03,Sime Darby Berhad,4
2021-01-04,Sime Darby Berhad,48
2021-01-05,Sime Darby Berhad,44
2021-01-06,Sime Darby Berhad,63
2021-01-07,Sime Darby Berhad,49
2021-01-08,Sime Darby Berhad,50
2021-01-09,Sime Darby Berhad,3
2021-01-10,Sime Darby Berhad,7
2021-01-11,Sime Darby Berhad,55
2021-01-12,Sime Darby Berhad,61
2021-01-13,Sime Darby Berhad,28
2021-01-14,Sime Darby Berhad,20
2021-01-15,Sime Darby Berhad,44
2021-01-16,Sime Darby Berhad,0
2021-01-17,Sime Darby Berhad,5
2021-01-18,Sime Darby Berhad,37
2021-01-19,Sime Darby Berhad,60
2021-01-20,Sime Darby Berhad,65
2021-01-21,Sime Darby Berhad,87
2021-01-22,Sime Darby Berhad,64
2021-01-23,Sime Darby Berhad,4
2021-01-24,Sime Darby Berhad,2
2021-01-25,Sime Darby Berhad,65
2021-01-26,Sime Darby Berhad,77
2021-01-27,Sime Darby Berhad,94
2021-01-28,Sime Darby Berhad,47
2021-01-29,Sime Darby Berhad,139
2021-01-30,Sime Darby Berhad,18
2021-01-31,Sime Darby Berhad,12
2021-02-01,Sime Darby Berhad,26
2021-02-02,Sime Darby Berhad,40
2021-02-03,Sime Darby Berhad,61
2021-02-04,Sime Darby Berhad,83
2021-02-05,Sime Darby Berhad,92
2021-02-06,Sime Darby Berhad,4
2021-02-07,Sime Darby Berhad,9
2021-02-08,Sime Darby Berhad,109
2021-02-09,Sime Darby Berhad,103
2021-02-10,Sime Darby Berhad,99
2021-02-11,Sime Darby Berhad,32
2021-02-12,Sime Darby Berhad,0
2021-02-13,Sime Darby Berhad,0
2021-02-14,Sime Darby Berhad,0
2021-02-15,Sime Darby Berhad,17
2021-02-16,Sime Darby Berhad,34
2021-02-17,Sime Darby Berhad,54
2021-02-18,Sime Darby Berhad,88
2021-02-19,Sime Darby Berhad,61
2021-02-20,Sime Darby Berhad,3
2021-02-21,Sime Darby Berhad,11
2021-02-22,Sime Darby Berhad,61
2021-02-23,Sime Darby Berhad,51
2021-02-24,Sime Darby Berhad,92
2021-02-25,Sime Darby Berhad,140
2021-02-26,Sime Darby Berhad,169
2021-02-27,Sime Darby Berhad,29
2021-02-28,Sime Darby Berhad,15
2021-03-01,Sime Darby Berhad,32
2021-03-02,Sime Darby Berhad,68
2021-03-03,Sime Darby Berhad,66
2021-03-04,Sime Darby Berhad,49
2021-03-05,Sime Darby Berhad,91
2021-03-06,Sime Darby Berhad,2
2021-03-07,Sime Darby Berhad,4
2021-03-08,Sime Darby Berhad,46
2021-03-09,Sime Darby Berhad,55
2021-03-10,Sime Darby Berhad,71
2021-03-11,Sime Darby Berhad,64
2021-03-12,Sime Darby Berhad,64
2021-03-13,Sime Darby Berhad,3
2021-03-14,Sime Darby Berhad,5
2021-03-15,Sime Darby Berhad,45
2021-03-16,Sime Darby Berhad,69
2021-03-17,Sime Darby Berhad,83
2021-03-18,Sime Darby Berhad,131
2021-03-19,Sime Darby Berhad,107
2021-03-20,Sime Darby Berhad,5
2021-03-21,Sime Darby Berhad,3
2021-03-22,Sime Darby Berhad,94
2021-03-23,Sime Darby Berhad,91
2021-03-24,Sime Darby Berhad,117
2021-03-25,Sime Darby Berhad,122
2021-03-26,Sime Darby Berhad,139
2021-03-27,Sime Darby Berhad,5
2021-03-28,Sime Darby Berhad,9
2021-03-29,Sime Darby Berhad,107
2021-03-30,Sime Darby Berhad,187
2021-03-31,Sime Darby Berhad,158
2021-04-01,Sime Darby Berhad,81
2021-04-02,Sime Darby Berhad,34
2021-04-03,Sime Darby Berhad,3
2021-04-04,Sime Darby Berhad,6
2021-04-05,Sime Darby Berhad,38
2021-04-06,Sime Darby Berhad,44
2021-04-07,Sime Darby Berhad,62
2021-04-08,Sime Darby Berhad,66
2021-04-09,Sime Darby Berhad,64
2021-04-10,Sime Darby Berhad,1
2021-04-11,Sime Darby Berhad,7
2021-04-12,Sime Darby Berhad,61
2021-04-13,Sime Darby Berhad,49
2021-04-14,Sime Darby Berhad,59
2021-04-15,Sime Darby Berhad,102
2021-04-16,Sime Darby Berhad,71
2021-04-17,Sime Darby Berhad,3
2021-04-18,Sime Darby Berhad,5
2021-04-19,Sime Darby Berhad,78
2021-04-20,Sime Darby Berhad,92
2021-04-21,Sime Darby Berhad,78
2021-04-22,Sime Darby Berhad,94
2021-04-23,Sime Darby Berhad,93
2021-04-24,Sime Darby Berhad,4
2021-04-25,Sime Darby Berhad,3
2021-04-26,Sime Darby Berhad,88
2021-04-27,Sime Darby Berhad,134
2021-04-28,Sime Darby Berhad,187
2021-04-29,Sime Darby Berhad,44
2021-04-30,Sime Darby Berhad,222
2021-05-01,Sime Darby Berhad,0
2021-05-02,Sime Darby Berhad,4
2021-05-03,Sime Darby Berhad,54
2021-05-04,Sime Darby Berhad,46
2021-05-05,Sime Darby Berhad,61
2021-05-06,Sime Darby Berhad,80
2021-05-07,Sime Darby Berhad,69
2021-05-08,Sime Darby Berhad,6
2021-05-09,Sime Darby Berhad,4
2021-05-10,Sime Darby Berhad,100
2021-05-11,Sime Darby Berhad,89
2021-05-12,Sime Darby Berhad,45
2021-05-13,Sime Darby Berhad,0
2021-05-14,Sime Darby Berhad,0
2021-05-15,Sime Darby Berhad,5
2021-05-16,Sime Darby Berhad,0
2021-05-17,Sime Darby Berhad,41
2021-05-18,Sime Darby Berhad,34
2021-05-19,Sime Darby Berhad,63
2021-05-20,Sime Darby Berhad,74
2021-05-21,Sime Darby Berhad,100
2021-05-22,Sime Darby Berhad,1
2021-05-23,Sime Darby Berhad,6
2021-05-24,Sime Darby Berhad,65
2021-05-25,Sime Darby Berhad,66
2021-05-26,Sime Darby Berhad,3
2021-05-27,Sime Darby Berhad,75
2021-05-28,Sime Darby Berhad,125
2021-05-29,Sime Darby Berhad,34
2021-05-30,Sime Darby Berhad,12
2021-05-31,Sime Darby Berhad,247
2021-06-01,Sime Darby Berhad,5
2021-06-02,Sime Darby Berhad,3
2021-06-03,Sime Darby Berhad,4
2021-06-04,Sime Darby Berhad,0
2021-06-05,Sime Darby Berhad,2
2021-06-06,Sime Darby Berhad,0
2021-06-07,Sime Darby Berhad,1
2021-06-08,Sime Darby Berhad,0
2021-06-09,Sime Darby Berhad,2
2021-06-10,Sime Darby Berhad,2
2021-06-11,Sime Darby Berhad,3
2021-06-12,Sime Darby Berhad,1
2021-06-13,Sime Darby Berhad,0
2021-06-14,Sime Darby Berhad,0
2021-06-15,Sime Darby Berhad,3
2021-06-16,Sime Darby Berhad,5
2021-06-17,Sime Darby Berhad,3
2021-06-18,Sime Darby Berhad,2
2021-06-19,Sime Darby Berhad,2
2021-06-20,Sime Darby Berhad,0
2021-06-21,Sime Darby Berhad,1
2021-06-22,Sime Darby Berhad,4
2021-06-23,Sime Darby Berhad,4
2021-06-24,Sime Darby Berhad,8
2021-06-25,Sime Darby Berhad,9
2021-06-26,Sime Darby Berhad,0
2021-06-27,Sime Darby Berhad,0
2021-06-28,Sime Darby Berhad,5
2021-06-29,Sime Darby Berhad,5
2021-06-30,Sime Darby Berhad,3
2021-07-01,Sime Darby Berhad,16
2021-07-02,Sime Darby Berhad,25
2021-07-03,Sime Darby Berhad,0
2021-07-04,Sime Darby Berhad,1
2021-07-05,Sime Darby Berhad,26
2021-07-06,Sime Darby Berhad,27
2021-07-07,Sime Darby Berhad,21
2021-07-08,Sime Darby Berhad,30
2021-07-09,Sime Darby Berhad,17
2021-07-10,Sime Darby Berhad,2
2021-07-11,Sime Darby Berhad,3
2021-07-12,Sime Darby Berhad,29
2021-07-13,Sime Darby Berhad,31
2021-07-14,Sime Darby Berhad,35
2021-07-15,Sime Darby Berhad,35
2021-07-16,Sime Darby Berhad,41
2021-07-17,Sime Darby Berhad,0
2021-07-18,Sime Darby Berhad,4
2021-07-19,Sime Darby Berhad,29
2021-07-20,Sime Darby Berhad,2
2021-07-21,Sime Darby Berhad,40
2021-07-22,Sime Darby Berhad,32
2021-07-23,Sime Darby Berhad,40
2021-07-24,Sime Darby Berhad,0
2021-07-25,Sime Darby Berhad,3
2021-07-26,Sime Darby Berhad,41
2021-07-27,Sime Darby Berhad,96
2021-07-28,Sime Darby Berhad,68
2021-07-29,Sime Darby Berhad,97
2021-07-30,Sime Darby Berhad,93
2021-07-31,Sime Darby Berhad,6
2021-08-01,Sime Darby Berhad,5
2021-08-02,Sime Darby Berhad,24
2021-08-03,Sime Darby Berhad,37
2021-08-04,Sime Darby Berhad,38
2021-08-05,Sime Darby Berhad,41
2021-08-06,Sime Darby Berhad,34
2021-08-07,Sime Darby Berhad,0
2021-08-08,Sime Darby Berhad,3
2021-08-09,Sime Darby Berhad,54
2021-08-10,Sime Darby Berhad,2
2021-08-11,Sime Darby Berhad,50
2021-08-12,Sime Darby Berhad,58
2021-08-13,Sime Darby Berhad,59
2021-08-14,Sime Darby Berhad,9
2021-08-15,Sime Darby Berhad,3
2021-08-16,Sime Darby Berhad,40
2021-08-17,Sime Darby Berhad,62
2021-08-18,Sime Darby Berhad,61
2021-08-19,Sime Darby Berhad,61
2021-08-20,Sime Darby Berhad,44
2021-08-21,Sime Darby Berhad,14
2021-08-22,Sime Darby Berhad,7
2021-08-23,Sime Darby Berhad,48
2021-08-24,Sime Darby Berhad,76
2021-08-25,Sime Darby Berhad,59
2021-08-26,Sime Darby Berhad,99
2021-08-27,Sime Darby Berhad,120
2021-08-28,Sime Darby Berhad,36
2021-08-29,Sime Darby Berhad,21
2021-08-30,Sime Darby Berhad,134
2021-08-31,Sime Darby Berhad,6
2021-09-01,Sime Darby Berhad,44
2021-09-02,Sime Darby Berhad,44
2021-09-03,Sime Darby Berhad,36
2021-09-04,Sime Darby Berhad,6
2021-09-05,Sime Darby Berhad,1
2021-09-06,Sime Darby Berhad,36
2021-09-07,Sime Darby Berhad,57
2021-09-08,Sime Darby Berhad,59
2021-09-09,Sime Darby Berhad,72
2021-09-10,Sime Darby Berhad,56
2021-09-11,Sime Darby Berhad,10
2021-09-12,Sime Darby Berhad,5
2021-09-13,Sime Darby Berhad,59
2021-09-14,Sime Darby Berhad,85
2021-09-15,Sime Darby Berhad,76
2021-09-16,Sime Darby Berhad,0
2021-09-17,Sime Darby Berhad,74
2021-09-18,Sime Darby Berhad,4
2021-09-19,Sime Darby Berhad,9
2021-09-20,Sime Darby Berhad,66
2021-09-21,Sime Darby Berhad,79
2021-09-22,Sime Darby Berhad,117
2021-09-23,Sime Darby Berhad,121
2021-09-24,Sime Darby Berhad,165
2021-09-25,Sime Darby Berhad,15
2021-09-26,Sime Darby Berhad,9
2021-09-27,Sime Darby Berhad,99
2021-09-28,Sime Darby Berhad,168
2021-09-29,Sime Darby Berhad,226
2021-09-30,Sime Darby Berhad,270
2021-10-01,Sime Darby Berhad,79
2021-10-02,Sime Darby Berhad,2
2021-10-03,Sime Darby Berhad,3
2021-10-04,Sime Darby Berhad,35
2021-10-05,Sime Darby Berhad,50
2021-10-06,Sime Darby Berhad,52
2021-10-07,Sime Darby Berhad,83
2021-10-08,Sime Darby Berhad,73
2021-10-09,Sime Darby Berhad,2
2021-10-10,Sime Darby Berhad,6
2021-10-11,Sime Darby Berhad,49
2021-10-12,Sime Darby Berhad,55
2021-10-13,Sime Darby Berhad,98
2021-10-14,Sime Darby Berhad,102
2021-10-15,Sime Darby Berhad,84
2021-10-16,Sime Darby Berhad,4
2021-10-17,Sime Darby Berhad,8
2021-10-18,Sime Darby Berhad,75
2021-10-19,Sime Darby Berhad,3
2021-10-20,Sime Darby Berhad,84
2021-10-21,Sime Darby Berhad,146
2021-10-22,Sime Darby Berhad,146
2021-10-23,Sime Darby Berhad,3
2021-10-24,Sime Darby Berhad,5
2021-10-25,Sime Darby Berhad,122
2021-10-26,Sime Darby Berhad,149
